Code;Txt_francais;D/W;Confiance;Justification
2963;2963 Je parcourais une route assez longue et assez fréquentée. Je circulais avec ma voiture quand à un certain moment il y a eu une déviation, étant donné qu'il y avait par terre un enfant et, un peu plus loin, un homme. Euh les carabiniers disaient qu'ils avaient été tués.;;;
2964;2964 Nous étions dans ma chambre à l'[PLACE1] mais ce n'était pas ma chambre, c'était certainement différent, il y avait une grande baie vitrée, c'était différent. J'étais avec [NAME1], qui est une autre fille, et [NAME1] dormait avec moi dans la chambre. Mais c'était une chambre qui était un studio, peut-être même plus grand. Et voilà nous étions là, à un certain moment la baie vitrée frappe un garçon qui était quelqu'un qui venait en classe avec moi à l'école primaire, et qui voulait de l'aide pour acheter un voyage sur Blablacar, quelque chose du genre, et donc voilà nous l'aidions.;;;
2965;2965 Alors cette nuit j'ai rêvé, euh, de diverses choses. Ou de toute façon j'ai fait un rêve très complexe et long, dont cependant, eh... je me souviens de manière fragmentée des... des va, des divers événements. C'est-à-dire que je me souviens avec certitude que j'étais, euh, à la maison chez moi en haut, mais ma maison n'avait pas l'apparence de ma maison, mais je savais que, eh, c'était ma maison, en haut... euh, où je suis née, où j'ai habité pendant longtemps. Et, euh, nous fêtions l'anniversaire de mon petit ami. Et donc il y avait, à cette fête cependant il y avait : aussi bien ses amis, que mes anciens camarades de collège, eh, que des camarades de lycée... C'est-à-dire que c'était vraiment un mélange de, euh, de tous. Et euh... Il se passe plein de choses dont je me souviens aussi des détails, et visuellement, eh, je voyais : euh, les diverses choses qui m'entouraient, je reconnaissais les divers visages, ou peut-être de certaines personnes oui, de al, d'autres personnes je savais que c'était elles, mais pas... peut-être que je ne les visualisais pas. Puis il y a eu un moment où j'ai aussi dit : « Mais ça n'a pas l ce visage, cette personne ! » Mais bon, je ne me suis pas posé trop de questions sur le moment, dans le rêve. Et enfin on fêtait cet anniversaire de mon petit ami en haut, et nous étions tous là, il y avait aussi ma mère, mon oncle, euh, enfin, tout un mélange de gens au hasard. Et... euh... et voilà, euh... Si je devais le raconter, je resterais ici, eh, trois heures, mais parce qu'en racontant me viennent des flashbacks de choses... eh, de détails en plus. De toute façon, ce sont des événements tous déconnectés les uns des autres et certains sans sens, par exemple, euh : à un moment donné nous avons pris et sommes allés faire une course à vélo, euh, dans la rue, eh, puis juste après moi j'ai renoncé à aller jusqu'en haut là où les autres voulaient aller, je suis restée avec la meilleure amie dans ma voiture. Enfin, euh... Ou bien à l'intérieur de ma maison, j'explorais une zone dans laquelle en réalité habitait une autre personne, c'était genre un mini appartement à l'intérieur de ma maison, et... par la fenêtre j'observais ce que faisaient les voisins, qui étaient des étrangers. Et qui faisaient des choses absurdes, du genre, euh... essayer de se hisser sur la terrasse, eh, en maillot de bain, ils étaient, parce que je pense... bon des Irlandais, je ne sais pas, eh, plus habitués au froid, donc pour eux ici c'est chaud. Mais voilà, tous des événements comme ça. Puis en ce qui concerne les émotions, en réalité je n'ai pas un souvenir bien défini de ce que j'éprouvais pendant le rêve. Parfois je pense à de la contrariété à l'égard peut-être de mon petit ami parce qu'il faisait des choses qui me faisaient peut-être du mal. Euh... mais pour le reste très tranquille. Euh euh.;;;
2966;2966 Des pensées par rapport à l'école de spécialisation, donc vraiment des pensées se référant aux cours de l'école de spécialisation en psychothérapie que j'ai faits ces derniers jours. Je m'imaginais un possible entretien avec le patient et je réfléchissais à comment le gérer sur la base des choses qu'on nous avait dites pendant le cours. Donc surtout une activation mentale, il n'y avait pas d'images vives, c'étaient ces pensées. Et donc plutôt cet état d'activation, aussi du point de vue émotionnel, mais cependant, lié à l'élaboration de la tâche c'est-à-dire, au raisonnement. Donc certainement un effort cognitif.;;;
2967;2967 J'ai été à la maison. Concentrée à penser à comment réaliser un escape room pour un ami. Dans le silence, tranquille. Et c'est tout.;;;
2968;2968 J'avais affaire au dictaphone et je me trompais, presque dans un état d'anxiété. Et d'ailleurs il y a une personne que je connaissais qui m'a aidé ou qui apparaissait surtout dans le fait de m'aider enfin à travailler avec le dictaphone, à comprendre comment fonctionne le dictaphone. Ce devrait être un ami à moi. Mais voilà, surtout je ressentais un sentiment d'agitation.;;;
2969;2969 Je pense toujours à la même situation, dans le sens plutôt des pensées pratiques qu'autre chose, voilà, je ne me perds pas dans trop de pensées particulières et au niveau d'image voilà rien de figuré. Je suis très tranquille et comme sensations je ne ressens pas le capharnaüm dans la tête de pensées, de choses que je dois faire. Aujourd'hui j'étais un peu distrait et presque épuisé, mais je me sens un peu mieux maintenant et je suis justement plus tranquille.;;;
2970;2970 J'étais à dîner, à un rendez-vous avec une fille, il semblait que tout s'était bien passé, ça m'agitait.;;;
2971;2971 Je me promenais dans les petites rues de [PLACE1], avec ma famille et on a fait un tour surtout dans les rues celles les moins connues. Comment je me sens ? Je suis détendue, tranquille, aussi parce que de toute façon se promener à [PLACE1] me plaît, surtout dans ces petites rues peu fréquentées, j'aime regarder les ruelles ou de toute façon des endroits un peu plus cachés. Aussi à l'intérieur des habitations, j'aime voir comment elles sont faites étant donné que la plupart sont historiques, donc elles sont aussi belles.;;;
2972;2972 Je parlais avec [NAME1] du fait que j'ai envoyé un e-mail, j'ai tout de suite reçu une réponse d'un chercheur à l'étranger et elle s'étonnait de cette réponse. C'est comme ça que ça devrait fonctionner, diable. Alors que nous ici nous attendons toute la journée, des mois, des semaines, que quelqu'un nous réponde. Au lieu de ça non, la normalité ne doit pas être ça, la normalité devrait être de recevoir une réponse dans des délais utiles et dignes. Mais bon. Je ne sais pas. Entre-temps j'entends les gens qui commencent à aller dîner, ils passent devant la porte de ma chambre. Dehors il y a encore des enfants qui jouent au parc. Aujourd'hui une journée de soleil estivale, on se sent bien.;;;
2973;2973 Alors je pensais puisque je regardais des vidéos sur des tueurs en série, des personnages sinistres, et je pensais vraiment à quel point les gens sont fous. Et... j'ai lu sur ce Albert Fish que je connaissais déjà, mais pas aussi bien, il a tué énormément d'enfants, violé beaucoup d'enfants et... décrivant voilà, aussi toutes les scènes, toutes les étapes dans le meurtre des enfants dans des lettres qu'il a ensuite envoyées à la famille... de cette petite fille qu'il a kidnappée et il décrit parfaitement le meurtre de la petite fille et quelles parties du corps de la petite fille il a prises, pour en faire ensuite des ragoûts à manger, il était aussi cannibale. Et je suis énormément fascinée par ces histoires, c'est-à-dire, naturellement ce sont des émotions contradictoires, parce que je ne suis pas fascinée parce que j'admire ces personnes, absolument pas. Mais je suis fascinée par leur cerveau, par leur façon de penser et aussi de toute façon par le fait de me demander pourquoi certaines personnes doivent le voir de cette façon, c'est-à-dire, je voudrais comprendre leur point de vue, non pas pour dire que c'est juste, absolument. Mais je voudrais entrer dans leur cerveau, pour comprendre comment il fonctionne et pourquoi ils en arrivent à faire certaines choses. Je suis certaine que de toute façon l'enfance, les abus influent, parce qu'en effet aussi Albert Fish avait été abusé à l'orphelinat où il se trouvait et puis il avait aussi perdu la tête, disant que Dieu avait un plan pour lui, qui était justement celui de tuer tous ces enfants comme sacrifices. Il y avait cette autre femme italienne qui faisait du savon avec... des parties du corps des personnes tuées et derrière il y avait aussi tout un, entre guillemets, jeu, pas seulement sadique, mais aussi ésotérique, parce qu'elle disait qu'... une cartomancienne, enfin, lui avait dit que ses enfants mourraient tous. Alors elle, pour briser cette malédiction, tue une personne parce qu'elle pense qu'en tuant une personne, l'un de ses enfants peut se sauver. Donc elle avait quatre enfants, et elle tue quatre personnes exprès pour cette raison et elle fait du savon avec les restes des personnes et des petits gâteaux qu'elle donne ensuite au voisinage. Et là aussi c'est incroyable le sang-froid des personnes, même en tribunal... parce qu'ils disaient qu'elle était trop petite pour faire une telle chose, alors qu'elle met en évidence ce qu'elle a fait, en faisant comprendre que c'était elle qui avait fait tout ça. Et le sang-froid et tout. Et... enfin, les tueurs en série me fascinent énormément, ils me fascinent parfois, quand on me raconte vraiment toute leur histoire, leur enfance, parfois j'éprouve aussi un peu d'empathie envers eux, sans justifier ce qu'ils ont fait, parce que de toute façon naturellement je sais ce qui est juste et ce qui est faux, mais... ce n'est pas de la haine envers eux, c'est-à-dire c'est de la pitié, parce qu'ils en ont vraiment beaucoup vécu et cette chose bouleverse le cerveau. Elle bouleverse aussi la façon de penser, d'agir. Et puis au-delà de ça je pensais à quoi faire ce soir, étant donné que c'est samedi et hier soir j'ai vu [NAME1], mon petit ami, et ce soir, étant donné qu'il a la maison de sa sœur libre, hier soir j'ai dormi chez lui et ce soir aussi il m'a demandé si je retourne là-bas, étant donné qu'il n'a que deux jours de maison libre, puis demain matin sa sœur rentre et il me semble que j'y vais, mais il y a le match du Milan ce soir, jusqu'à onze heures et donc je réfléchis à si sortir plus tôt, une amie à moi m'avait écrit, mais ça m'ennuie qu'ensuite moi je parte à onze heures et qu'elle reste seule étant donné que mon autre amie n'a pas envie de sortir. Donc je suis en train de voir si convaincre l'autre amie à moi pour sortir, de façon à ce que tout le monde soit content. Comme ça moi aussi je sors un peu avant onze heures. Et je pensais à cette nuit que je n'ai pas réussi à faire des rêves et seulement l'après-midi, quand j'ai fait une sieste, quand je suis rentrée à la maison vers trois heures, plus ou moins, j'ai beaucoup rêvé, j'ai dormi une petite heure, et puis je pensais à cette nuit que c'a été beau de dormir avec [NAME1], parce que toute la nuit il se retournait, m'embrassait, enfin, ça me manquait de dormir avec lui. C'a été très naturel, voilà, pas pesant. Et ce soir aussi je suis contente qu'il m'ait demandé de retourner chez lui pour dormir avec lui, parce que ça veut dire que ça lui a fait plaisir, parce qu'ensuite nous ne sommes tous les deux pas solitaires, mais nous voulons notre espace, à un certain point. Et donc si il me demande deux fois d'affilée d'aller dormir chez lui ça veut dire qu'alors il ne ressent pas trop le besoin d'espace, dans le sens que la situation est équilibrée et ça pour moi c'est très positif, c'est très important. Et je pensais qu'il y avait mon neveu ici et je pensais à l'emmener en train parce qu'il adore les trains et il voulait monter dans le train. Il a presque trois ans, il fait trois ans fin octobre et il voulait monter dans le train, alors je pensais à l'emmener en train et nous irons jusqu'à [PLACE3] un jour, comme ça au moins lui est content. Et aujourd'hui il était calme, d'habitude il était agité et je pensais tant mieux qu'aujourd'hui il était assez calme. Je me suis beaucoup mise en colère, il a cassé une petite statuette que j'avais faite petite en première primaire j'avais fait une statuette d'un renard couché et il me l'a fracassée. Ils disent qu'elle n'est pas tombée, qu'il l'a seulement prise en main et elle s'est fracassée, mais j'en ai été affectée parce que c'était un souvenir de mon enfance et je n'ai pas d'objets matériels faits par moi aussi beaux, elle était très belle. Et donc fracassée en mille morceaux. Mon papa demain voit à la réparer, mais vraiment j'en ai été vraiment très affectée. Mais ça m'a aussi fait me souvenir, qu'il ne faut pas trop s'attacher aux objets parce que les objets sont des objets, donc ils peuvent se casser, se perdre. Et mais bon, je me suis un peu mise en colère contre lui, naturellement je ne lui ai rien dit parce que c'est un enfant... mais je me suis assez mise en colère.;;;
